,ap0,ap1,ap2,ap3,ap4,result_x,result_y
1836,-76.7621416002,-68.9759185063,-42.6588059609,-79.2062192478,-69.2678738445,18,2
1837,-75.406868518,-66.4979507336,-43.3738271916,-80.8571982665,-70.5721640381,18,2
1838,-75.0558377256,-67.4167528166,-42.6751007334,-80.8645367115,-71.0339533223,18,2
1839,-76.8962446874,-66.6421993005,-44.7070025663,-83.0340221303,-70.3779011444,18,2
1840,-72.6322471571,-68.6820932923,-47.5687612834,-80.7515390546,-64.7806407746,18,4
1841,-72.6313909483,-68.3589321671,-47.7852442721,-81.2161743423,-63.048800693,18,4
1842,-73.1206731001,-68.5542375993,-48.2390273529,-80.0766207922,-65.8857608558,18,4
1843,-72.8185684615,-68.9735773552,-47.7611749117,-79.7679421397,-64.6790012246,18,4
1844,-72.806491243,-68.3518970233,-48.0854397688,-80.1454578409,-65.4757618155,18,4
1845,-73.3774398231,-68.1892469665,-47.7329552692,-82.9710528865,-64.9734837614,18,4
1846,-71.1344374727,-68.9472761578,-46.9829123131,-80.1527653718,-64.0587697609,18,4
1847,-72.8465170524,-68.7230467857,-48.2308843248,-80.3660039111,-66.5110784596,18,4
1848,-71.8721844875,-71.0145976762,-46.9266776354,-83.7094719962,-64.4203761792,18,4
1849,-72.7122224621,-68.2346110808,-47.336945557,-80.9740702892,-62.856988075,18,4
1850,-72.7715629498,-67.8282368265,-45.4696799896,-81.0579024988,-64.8329820839,18,4
1851,-72.2110079099,-68.3674058163,-48.2726472337,-80.8583810411,-64.9905494756,18,4
1852,-71.3423421491,-69.0137899826,-46.7533796362,-79.9720735512,-64.1471306407,18,4
1853,-73.0314916281,-66.9306320355,-46.8988553376,-80.5843719862,-64.6394048794,18,4
1854,-71.1404640063,-68.691592503,-47.2503007784,-81.9004749733,-64.8815121969,18,4
1855,-73.5277593459,-70.2314681512,-47.4362988673,-81.4850064904,-64.9165059963,18,4
1856,-72.9850753137,-66.7527146936,-48.7378639692,-79.8804705635,-64.2737234878,18,4
1857,-74.3075657048,-69.8922860173,-48.6079685057,-80.8657955533,-63.9303731511,18,4
1858,-70.8750644987,-68.4713166134,-49.1599083148,-81.868506674,-65.2915055845,18,4
1859,-70.3639991981,-68.2620867669,-48.7242771318,-80.761539543,-65.6039712811,18,4
1860,-74.564641952,-68.6988748472,-51.2260985019,-83.9393042776,-67.1534573497,18,6
1861,-73.8700685105,-69.7633117705,-51.0931279839,-84.3724604503,-68.6162477658,18,6
1862,-74.6332672763,-67.4601185678,-53.0692520134,-84.2378685094,-65.3521261776,18,6
1863,-73.6036996553,-69.7912240144,-49.8286107062,-84.394821298,-67.83599965,18,6
1864,-75.2792217294,-68.3977624599,-50.8491429717,-84.4050362896,-66.1308082364,18,6
1865,-74.2492907648,-69.119692792,-50.6028541157,-83.5816296137,-68.0100708439,18,6
1866,-73.9625369136,-67.3793630707,-51.0846733911,-82.9919124208,-66.3738388444,18,6
1867,-74.8818556817,-69.2435412327,-51.7389756859,-82.0820564687,-68.1695648968,18,6
1868,-73.2969071164,-69.0325388849,-49.8497889431,-84.9082720589,-67.6642122055,18,6
1869,-75.4076392761,-67.7268944953,-52.6292468318,-85.5385812836,-67.8641522164,18,6
1870,-73.6476452109,-68.4641341309,-52.1397501035,-82.5422853982,-64.5269822486,18,6
1871,-74.6353543605,-70.3973938328,-51.0049168577,-83.9383187895,-68.1312068587,18,6
1872,-73.1807639453,-68.1620660531,-52.3257859292,-84.8529035459,-66.4830067433,18,6
1873,-74.8392305557,-69.93186437,-51.3139351426,-82.8010770122,-67.9216297114,18,6
1874,-73.6961168228,-70.589823922,-51.8833937488,-82.7009708864,-68.3239187928,18,6
1875,-75.6932460548,-68.4730134176,-51.3458231253,-83.9212382436,-66.9413145274,18,6
1876,-75.9385255227,-70.3606595027,-53.7707983214,-83.6591670741,-67.408578652,18,6
1877,-72.557870826,-68.1953270115,-51.8600087615,-82.8196465171,-67.4075023729,18,6
1878,-74.4846193578,-68.8498006339,-53.6074633472,-85.2135601218,-66.5799682689,18,6
1879,-74.025399962,-67.56353122,-50.5223428871,-83.5784272271,-67.8182920588,18,6
1880,-72.0246053353,-66.2290131834,-59.3071809979,-80.2332432751,-61.4357858501,18,8
1881,-71.4422879649,-68.259791966,-59.9852379108,-80.8888719823,-61.6438536928,18,8
1882,-70.8250085732,-66.0481694764,-58.9391784769,-78.6999290565,-59.2706128929,18,8
1883,-71.7905639442,-67.6032999611,-58.0960745612,-78.5914080151,-62.0145578175,18,8
1884,-71.6172875858,-66.4802209884,-60.5243812254,-77.5794211976,-61.6977946795,18,8
1885,-68.5767615413,-64.565320687,-59.4462579214,-80.1184583865,-61.4462716645,18,8
1886,-72.5625465944,-65.9552643715,-60.4245544144,-81.2259178485,-63.8414040189,18,8
1887,-73.0209693558,-66.2366626525,-58.1706426996,-78.9485496806,-61.2772820301,18,8
1888,-72.1979237594,-66.4151130075,-59.3870846774,-79.7008235055,-63.2413130572,18,8
1889,-73.1327413209,-65.9081127777,-60.3105121493,-79.5849965664,-61.0241792314,18,8
1890,-71.2837628841,-67.0677486711,-58.7027763108,-79.5281940831,-61.6522374397,18,8
1891,-72.181727772,-65.5075242166,-59.4429870179,-81.6113549184,-62.812782801,18,8
1892,-71.0717890622,-66.0793108402,-60.6367724338,-80.3517618952,-62.2716549757,18,8
1893,-73.200860316,-66.261945073,-60.7743718366,-79.3928097759,-60.5633336187,18,8
1894,-73.2449316186,-67.9114377874,-59.5636480822,-79.7020307557,-62.0271396372,18,8
1895,-73.7937561324,-66.1942750444,-60.2064904766,-80.7796032158,-61.6451809999,18,8
1896,-72.5184253425,-65.1957314588,-59.4681908528,-79.2432350192,-62.2724580971,18,8
1897,-71.3839142252,-67.9638764587,-57.5096801616,-79.6647196848,-60.9042438171,18,8
1898,-71.3549186597,-67.3396080342,-58.5126195375,-79.1322048654,-61.9570346697,18,8
1899,-73.48216407,-66.0794915226,-59.4559748956,-80.9021977748,-61.8216597751,18,8
1900,-72.2261242172,-64.0811762312,-56.5238097118,-78.1691660023,-59.7460341976,18,10
1901,-69.5534238737,-64.8827399824,-57.0615297832,-77.7028339971,-60.5878221523,18,10
1902,-73.0171075258,-61.6673756098,-55.5386991727,-77.8562586776,-61.2568082484,18,10
1903,-74.0039644666,-64.2680011745,-57.9762579835,-77.5365703317,-59.3330794575,18,10
1904,-74.3265241813,-64.2216844991,-56.3002870007,-78.0575724373,-60.5277753832,18,10
1905,-72.7542026754,-65.3733699597,-56.2208657825,-79.1210203805,-58.4076320461,18,10
1906,-73.7906976769,-65.0468247086,-56.9918094285,-77.41614176,-58.1351989255,18,10
1907,-74.608161777,-63.9980784572,-56.2126537282,-78.5636236754,-59.5099505593,18,10
1908,-72.8888899462,-63.5843214719,-55.3094355956,-78.517120836,-59.3818508189,18,10
1909,-72.7194452805,-63.5019544079,-57.8660547389,-79.8086424476,-59.0420833173,18,10
1910,-72.5986673383,-64.4133160069,-57.4352798662,-78.3009931761,-61.1149462481,18,10
1911,-71.1049083632,-64.7766837688,-55.3062085771,-77.8227246228,-60.4607835381,18,10
1912,-72.4785367096,-64.2604755534,-55.9747469048,-77.8459003308,-59.3530374801,18,10
1913,-71.7904163085,-65.4471043616,-56.1779062475,-79.141236886,-60.4657551725,18,10
1914,-72.2038676973,-65.0105283463,-56.6969426953,-76.5835378193,-59.8909492629,18,10
1915,-70.836160819,-62.5677451201,-56.0389089302,-78.8538158291,-59.9314076995,18,10
1916,-73.9076888121,-66.3846978274,-57.0220755104,-78.3800371546,-58.7986982753,18,10
1917,-72.6070784007,-62.7220571708,-55.8759547726,-77.7692659674,-60.4625952643,18,10
1918,-71.5139403096,-63.4814163148,-56.6852180879,-77.7365317092,-60.4392988554,18,10
1919,-71.5763743644,-63.8213296823,-56.3180318573,-77.5441706462,-58.9843746588,18,10
1920,-78.8696434486,-64.5200013701,-58.2435453973,-72.7749256148,-61.631849187,18,12
1921,-80.2436095998,-65.4414593452,-59.0373764532,-73.5998070802,-61.1998520208,18,12
1922,-80.1075109403,-65.5724405943,-59.4494220033,-72.0457699753,-63.9805216283,18,12
1923,-78.5021275635,-65.7381986215,-56.8042615632,-73.3590613065,-61.7930728571,18,12
1924,-78.7876584595,-64.788176834,-58.8993873403,-73.3135956509,-62.9544660621,18,12
1925,-79.2003770439,-64.2038959971,-60.2269866342,-73.9153810565,-61.0610539392,18,12
1926,-78.8216997926,-65.2849138268,-59.0111331045,-73.6660721049,-61.3360949118,18,12
1927,-78.6160183979,-63.5839961144,-59.5252548484,-73.2293608136,-61.7589369818,18,12
1928,-80.3614687405,-64.8912513983,-57.9311598063,-74.5662573137,-62.1702545257,18,12
1929,-78.5866801751,-64.6912562125,-59.8602844079,-72.3099152893,-62.2251202142,18,12
1930,-79.178388097,-65.6539418691,-58.1379373559,-71.5609186646,-61.0150406064,18,12
1931,-79.5046580056,-66.1107450196,-58.3401913297,-73.8822344707,-62.6194345215,18,12
1932,-79.7030881524,-63.7162231298,-57.2887752155,-73.8798703249,-63.7383904523,18,12
1933,-79.3733022121,-65.0753225591,-57.6764691811,-71.6829300259,-61.7042469626,18,12
1934,-78.0959744468,-64.4852739384,-58.633769868,-72.7229148668,-62.855839156,18,12
1935,-77.7680002318,-65.2034795397,-59.1586502444,-72.3379942969,-62.1472666185,18,12
1936,-78.9567593568,-64.2316045654,-58.5311595852,-72.9238818144,-61.68728453,18,12
1937,-81.1542015741,-64.3653116395,-58.5671893228,-71.6872422969,-61.0240492159,18,12
1938,-81.1627890975,-65.070938053,-58.091548445,-73.7435351396,-62.9931314972,18,12
1939,-78.8179989121,-67.2505251262,-57.511137778,-72.814161319,-60.3303375672,18,12
1940,-80.4774223345,-72.8165163295,-65.1585134192,-73.1021606173,-60.9653815406,18,14
1941,-80.1804730859,-73.2719055345,-66.2203669139,-74.2492881978,-58.9432112693,18,14
1942,-80.2133927183,-73.2774127604,-64.500976051,-71.6797417017,-60.0802005771,18,14
1943,-81.0201355765,-72.1784731602,-65.7708176615,-74.1697850259,-61.7730466572,18,14
1944,-80.9330378485,-74.2785373517,-66.5853858825,-73.5570934954,-62.6873705388,18,14
1945,-81.1289570834,-72.9807204467,-65.3263308288,-72.1888868437,-60.3010678661,18,14
1946,-79.3507167193,-72.498934459,-64.5066685422,-71.3101778969,-59.3587027435,18,14
1947,-79.4740570136,-72.9344638999,-65.7677884676,-71.4435061871,-61.8273454941,18,14
1948,-81.5163427364,-73.1017756775,-65.3344278626,-71.8015057895,-60.8608094359,18,14
1949,-79.4934822722,-73.0047220552,-64.5656561397,-74.2686103454,-60.3693864144,18,14
1950,-79.4476061585,-71.9913197193,-68.3700408849,-72.5434581533,-61.9247608466,18,14
1951,-79.6807089049,-72.4971379915,-65.7031985855,-73.8747034237,-61.7900893118,18,14
1952,-80.7403611954,-72.8936924076,-63.0868400451,-72.119929623,-59.598188269,18,14
1953,-81.3373266253,-72.6004393234,-65.837729075,-72.250417676,-60.2158684866,18,14
1954,-82.6598726119,-73.4840535141,-64.9555904624,-72.4446498429,-60.6184354838,18,14
1955,-80.1337999045,-73.047079717,-64.1667792042,-72.242143342,-59.5113066842,18,14
1956,-80.5316266765,-71.6133191488,-63.0442298138,-73.2689620683,-63.3592622029,18,14
1957,-79.5843608945,-72.9306913594,-65.3253028502,-72.3492805645,-61.237895052,18,14
1958,-80.4455044451,-74.1006379955,-66.2233280636,-71.4024371086,-61.8053391361,18,14
1959,-80.2774944549,-74.15309093,-65.0506532494,-74.7459407012,-60.9517715848,18,14
1960,-80.4796494748,-73.9000033212,-66.4109057905,-81.0264884466,-60.9367067195,18,16
1961,-79.8819490741,-73.5768828482,-65.5975475773,-81.223317092,-61.2878761515,18,16
1962,-80.0900993354,-75.2587705551,-66.4471548292,-81.4539940787,-59.219801308,18,16
1963,-81.8573626711,-74.0732332129,-66.1880795733,-79.9769565809,-59.5443147108,18,16
1964,-80.7176514112,-74.7581040977,-66.747436038,-81.9568821167,-59.5800042499,18,16
1965,-82.8012191743,-74.2252165876,-65.4303368973,-79.8473319074,-61.5868653,18,16
1966,-80.1049140536,-72.2022486921,-67.3895333186,-80.6936043214,-61.9670873878,18,16
1967,-81.3118139853,-73.6623354424,-64.7070278058,-81.1618490546,-60.1870233585,18,16
1968,-80.9844158205,-73.5452990189,-66.3915814529,-82.3538576416,-59.5933159057,18,16
1969,-81.2183697983,-74.3641878603,-67.3118501365,-80.8294191179,-59.5662705566,18,16
1970,-80.829683461,-75.7034242122,-67.4746563209,-79.8514578278,-60.2924038141,18,16
1971,-80.199147774,-72.6293687774,-65.2794658277,-81.829163716,-61.6930274502,18,16
1972,-80.2218588077,-72.7004372391,-66.3771948961,-79.4934617367,-60.5047565354,18,16
1973,-78.6356926996,-73.208046721,-66.2248925451,-81.2934287945,-60.7836186174,18,16
1974,-81.0059426604,-74.1762231364,-68.4819100906,-82.2636283181,-61.4928809307,18,16
1975,-80.9271359888,-73.6596447977,-68.6097939869,-81.3480830147,-60.4333008148,18,16
1976,-79.8105591829,-75.0970022315,-66.4446876561,-81.2135583504,-60.1177548851,18,16
1977,-81.2087200657,-73.1935898865,-66.2956061311,-81.666620594,-61.7401702783,18,16
1978,-81.2413629347,-74.6370723033,-67.420104602,-82.0791590156,-62.9146279713,18,16
1979,-80.0353031944,-73.9947683398,-66.4451518011,-81.2685423962,-60.060958787,18,16
1980,-80.4595493649,-77.9555941152,-62.4706221782,-78.5122770463,-61.1608509849,18,18
1981,-80.3146517509,-77.3577378822,-62.569190462,-79.327257385,-62.7978787575,18,18
1982,-78.5525401601,-78.1640130482,-63.0221087027,-78.5393791798,-59.3248156563,18,18
1983,-80.7614469384,-77.2008116445,-61.0846175231,-78.8598780077,-61.2747679931,18,18
1984,-80.3551257467,-78.0210309164,-62.9682697383,-78.0857385656,-61.704867777,18,18
1985,-81.5236437184,-77.4566881569,-61.1202350475,-78.1684314841,-61.9252318605,18,18
1986,-81.5639609735,-78.5701410216,-62.7287457746,-78.7514640311,-60.7587625651,18,18
1987,-80.6779614169,-76.4687180022,-62.9263193485,-80.0872723943,-62.1323078193,18,18
1988,-79.0224607042,-75.549774379,-61.7001206909,-78.832128153,-60.7882506121,18,18
1989,-78.889224033,-77.996672895,-61.924385823,-78.4123002653,-60.7563176292,18,18
1990,-80.0616207985,-77.9623068753,-62.787991004,-78.6341386693,-61.5777707697,18,18
1991,-81.6963438716,-76.9887704604,-62.0482551728,-77.9676108371,-61.8787716911,18,18
1992,-79.9067510702,-77.1016095661,-62.8369850721,-79.0979353095,-60.3962823632,18,18
1993,-80.8471329411,-77.8812461379,-62.5427992534,-78.8332572634,-60.917483509,18,18
1994,-80.3037696366,-77.3045008282,-62.7119898889,-77.7152015784,-61.786097153,18,18
1995,-78.3538928264,-77.594107731,-62.3164346968,-78.6163638494,-61.8309482262,18,18
1996,-80.0738515314,-80.0671322241,-60.9970962094,-79.6270975597,-60.7941619406,18,18
1997,-80.0781754784,-78.5160785046,-63.1905553347,-77.8371192949,-61.7007335744,18,18
1998,-81.4987472006,-77.5871023929,-61.8074785839,-78.9998128695,-60.5098133941,18,18
1999,-79.4212578486,-75.9144470431,-63.9003975372,-78.8992395034,-60.5178774752,18,18
2000,-76.8102078229,-70.5730413912,-40.0334074368,-79.7032498643,-69.2626084458,20,0
2001,-77.7139409989,-69.2539065826,-39.5265289829,-80.3931294632,-68.6515349325,20,0
2002,-78.1451451565,-70.0134540304,-39.8666633268,-81.7732457285,-70.2101198374,20,0
2003,-76.2104967795,-70.662011028,-39.7391672687,-79.4943574393,-67.8985233432,20,0
2004,-76.298566998,-71.3181132959,-39.1177758221,-80.1682864592,-70.5828869931,20,0
2005,-76.0552144229,-70.8889752216,-38.6012917268,-79.0330088032,-69.578987623,20,0
2006,-76.2044727839,-71.0481374889,-39.7224495672,-80.4011283725,-69.5079092896,20,0
2007,-77.2959585713,-71.4051654959,-39.1266068773,-79.456972136,-68.3384220411,20,0
2008,-78.0002468664,-69.5047001094,-39.8818756623,-77.6336777757,-69.9138349357,20,0
2009,-76.5033783211,-71.3490982578,-39.577846227,-81.336013705,-70.6554838282,20,0
2010,-76.1743104611,-68.7256636128,-41.0526086732,-78.2014586924,-69.8507355746,20,0
2011,-75.171833004,-70.9299930581,-39.0562010843,-80.5367286764,-69.1127234129,20,0
2012,-75.8473672152,-70.2604525961,-38.3133478278,-80.0395136839,-69.2483280863,20,0
2013,-76.620285648,-70.6009011752,-39.1366752875,-79.6576558954,-67.8074566426,20,0
2014,-78.1274372548,-69.3706975086,-40.3448762705,-79.6966220109,-69.6368184569,20,0
2015,-77.4167591591,-70.6410724432,-40.7105354661,-79.3113039415,-69.0711476048,20,0
2016,-75.3553075538,-71.0009886538,-39.7161966263,-81.6260814751,-69.3511046648,20,0
2017,-76.2786779129,-70.2236825211,-38.6060980429,-77.9910905579,-67.4946589414,20,0
2018,-77.3012637096,-71.1194275041,-40.9930157501,-77.6665855679,-70.664649459,20,0
2019,-77.2256837181,-70.316215624,-40.9102794768,-79.5042705916,-69.9697991131,20,0
2020,-73.6909771997,-70.5576940103,-36.9219607567,-79.7148209775,-72.8939509378,20,2
2021,-72.3380456136,-69.6326094842,-35.6531205815,-78.0652864232,-74.2631277369,20,2
2022,-74.2737447205,-71.2395458026,-38.5738570986,-80.0658708379,-73.6844070318,20,2
2023,-72.6737114702,-71.1180903493,-36.6890841865,-79.6013117554,-73.3671406163,20,2
2024,-73.5478659324,-71.423123218,-37.8291841553,-80.4979951744,-74.9247956396,20,2
2025,-73.5096150079,-68.4473332249,-37.0109342545,-80.9660500861,-72.7459364301,20,2
2026,-76.2601889829,-71.2096674057,-38.1267865479,-79.1368644066,-74.279925193,20,2
2027,-74.6991890915,-68.0753250146,-37.7569516821,-79.7048096337,-74.3691938288,20,2
2028,-72.6216476092,-72.2046189332,-35.3611262882,-79.314008416,-72.63143971,20,2
2029,-72.9800988563,-71.7149885379,-37.4050815565,-80.1165009289,-72.102792576,20,2
2030,-73.9014317524,-69.964533137,-36.9542230649,-79.4038912678,-73.6584669159,20,2
2031,-72.7750696224,-70.0741449281,-37.5545353686,-80.1655931927,-72.480112097,20,2
2032,-73.4963624279,-70.1648293786,-35.7443906275,-78.4808994267,-72.7998434084,20,2
2033,-74.5740115315,-69.3575966949,-37.1295094982,-78.8520851479,-72.4923640979,20,2
2034,-73.664623532,-70.6220129797,-36.82894316,-79.6078327945,-73.5514152617,20,2
2035,-73.5384126707,-71.3349895974,-34.2500449836,-78.9119328058,-73.57289417,20,2
2036,-73.6226899109,-70.508084764,-38.5449967632,-79.5531468125,-72.74993385,20,2
2037,-73.7432347208,-70.8319449977,-36.3331035064,-78.6800135213,-71.3093917898,20,2
2038,-73.3011215081,-71.0071103845,-37.6467531437,-78.5614122158,-72.376159187,20,2
2039,-73.5930383572,-71.1206649857,-36.5771305712,-78.186524386,-73.5838953142,20,2
2040,-75.7111699571,-70.5633796691,-46.0303236388,-79.7002785789,-69.0416686034,20,4
2041,-74.5290553971,-69.3944771343,-46.9169841706,-78.3319658226,-70.2686159239,20,4
2042,-75.0454275669,-71.2765106019,-46.2851436586,-79.4153455487,-68.5935832676,20,4
2043,-75.3728781684,-68.5677206478,-45.4474393366,-78.7312241084,-69.0174805298,20,4
2044,-78.6074072882,-71.3771551268,-45.1903458678,-80.3322748035,-69.7477552696,20,4
2045,-77.4047745056,-70.968644783,-45.3867187058,-80.7976550202,-69.3217362422,20,4
2046,-76.0855785032,-68.9927702157,-45.5781996225,-78.8612198459,-71.1986219115,20,4
2047,-76.3611609748,-70.7960734361,-48.1950140443,-80.9667708314,-66.6513590464,20,4
2048,-76.5366052622,-68.9066357588,-44.7416670674,-77.8798167739,-68.3882097847,20,4
2049,-76.597592726,-69.5746913569,-46.8546343369,-79.5661327091,-69.5394101224,20,4
2050,-75.1996761116,-70.3724183356,-45.5247375081,-79.7839779602,-68.6825513043,20,4
2051,-74.4911226758,-71.7967155034,-45.9651223234,-79.2969697946,-70.6015148424,20,4
2052,-75.9257701128,-69.0961752915,-43.5887664534,-80.3781268455,-70.1472276488,20,4
2053,-75.6487142324,-71.3070161491,-47.7435576884,-78.6413057198,-68.8701975517,20,4
2054,-75.0142436542,-70.0236128022,-47.2376725172,-79.4966055725,-69.8343414855,20,4
2055,-75.0033819799,-69.3840268477,-45.5228152135,-80.7291022975,-69.0733071731,20,4
2056,-75.8050455636,-72.4863187322,-45.41196381,-80.738667868,-68.6347124081,20,4
2057,-76.2217461717,-69.7608242118,-45.1410624979,-79.7880159733,-68.9291833244,20,4
2058,-75.2363273057,-69.9750893179,-46.2943964024,-81.0240626084,-68.7997740389,20,4
2059,-76.8958151935,-69.1296882758,-44.9003182582,-80.2629264957,-68.728991017,20,4
2060,-73.5136257733,-70.580739387,-50.628764736,-82.5840333417,-67.2862158504,20,6
2061,-72.8193516177,-70.5280851852,-50.6362285108,-83.280069827,-67.5947771946,20,6
2062,-72.4770906955,-69.7905543547,-52.8859923713,-83.0270441897,-65.9549084741,20,6
2063,-73.9136498036,-70.1726393262,-51.3915499407,-82.7770833029,-67.430330457,20,6
2064,-73.3136439313,-71.0066114683,-49.2067765584,-83.3216986343,-67.2651878033,20,6
2065,-73.7111117922,-70.1176130833,-49.8702728744,-82.7455686833,-66.2888117603,20,6
2066,-73.1364830556,-71.5536549164,-51.7025465551,-82.344606431,-66.7183640354,20,6
2067,-73.9400930711,-70.590191399,-50.0038577826,-81.8441170049,-67.4736500016,20,6
2068,-73.4696102487,-69.4668652116,-51.0536036672,-81.6031673384,-67.1739932487,20,6
2069,-73.0647623622,-69.799881583,-49.4521623057,-81.8379657289,-67.6940278133,20,6
2070,-73.0149496366,-70.0704461856,-51.9641689864,-80.8777488567,-67.4995103432,20,6
2071,-74.8799585747,-70.1824867236,-50.4709859678,-81.3508380725,-68.2259822017,20,6
2072,-71.78217869,-71.049023107,-49.7987144789,-84.0770028233,-67.2871231911,20,6
2073,-73.6473875477,-69.7364364077,-49.0943359497,-80.7956749955,-66.318170675,20,6
2074,-74.3102635959,-71.4614921797,-50.8579089508,-82.3832136283,-67.5082156452,20,6
2075,-75.811615017,-71.49292904,-50.6334507843,-81.3297958331,-67.7700330064,20,6
2076,-72.5159970991,-71.46357735,-52.1151748418,-81.8025240868,-65.4272906783,20,6
2077,-71.6924298059,-71.0203078344,-51.2659427616,-82.2339873599,-66.5920405769,20,6
2078,-74.1946782163,-70.206106773,-50.3748999349,-79.8292610661,-66.6155371951,20,6
2079,-72.8538005405,-68.0493993468,-50.5536505071,-83.4826201864,-67.3571244733,20,6
2080,-71.6815023953,-72.9496678551,-59.1425379772,-76.1748114131,-60.6778078713,20,8
2081,-71.4878081292,-72.941924998,-58.9819421041,-75.8966031646,-60.516676456,20,8
2082,-71.9777969603,-72.0568641277,-59.0400665441,-76.8952247854,-60.7455756981,20,8
2083,-72.4597904235,-72.2589482583,-60.7433746974,-76.0769920362,-60.6439043958,20,8
2084,-70.8455837911,-71.6121479087,-59.0063646028,-76.5763675998,-59.8868457344,20,8
2085,-71.8633376925,-73.5062506419,-59.4981437377,-75.9501140275,-60.9588828984,20,8
2086,-71.6269428332,-73.2386163914,-60.1852217047,-76.2595039527,-58.3591739162,20,8
2087,-71.4697147639,-73.0891548812,-58.2211861877,-78.7038643868,-59.7303037123,20,8
2088,-72.9822553437,-73.9905186813,-59.8619308974,-75.5277953309,-60.2029973307,20,8
2089,-72.0633652988,-72.74368292,-58.8996907776,-77.8677212565,-62.6133841841,20,8
2090,-72.9902315109,-72.0310048177,-57.2925527241,-75.1926564103,-59.4652211553,20,8
2091,-70.9293347795,-72.9643489438,-60.327935443,-76.2656797545,-61.2507483239,20,8
2092,-72.9333131641,-72.0190047067,-59.144831325,-77.6669826647,-60.7851358847,20,8
2093,-71.7617023356,-75.2659982817,-59.9290607739,-76.6654028297,-60.4816666728,20,8
2094,-69.6442262557,-71.6536285696,-58.2193705035,-77.4477136614,-60.7923414503,20,8
2095,-70.5775678396,-72.5600758301,-59.2876181514,-76.5196412781,-59.9373991584,20,8
2096,-71.0247858859,-73.5122780818,-59.3606418435,-75.3065206613,-60.7203496337,20,8
2097,-71.9602356865,-72.9209737004,-58.8296657936,-75.5126520687,-60.4125951518,20,8
2098,-72.6916279028,-72.8101750122,-59.086761475,-75.1949382694,-60.7865900909,20,8
2099,-71.0009759231,-72.8046260785,-58.5325250299,-76.5379978014,-59.1869242881,20,8
2100,-73.3667017777,-68.3294332931,-61.3891878002,-71.726033679,-58.480573202,20,10
2101,-73.2772988759,-67.6752798057,-60.6877527619,-71.65656049,-59.2084762134,20,10
2102,-74.0089551654,-68.0989644128,-60.6037528522,-72.1649248544,-58.1414158374,20,10
2103,-72.3439129259,-68.8714672322,-60.5872969191,-69.6508042053,-58.9969547973,20,10
2104,-73.8334566524,-68.3009664604,-60.5547574548,-72.0006851669,-58.3830154203,20,10
2105,-73.5942348408,-69.2218334366,-60.497737295,-72.3305503144,-56.9230292391,20,10
2106,-72.2615737587,-68.4367256605,-62.450404667,-70.6269003729,-57.9652291584,20,10
2107,-73.6414869875,-68.6920210855,-60.5621229989,-71.7088352279,-57.6481570528,20,10
2108,-75.8107562558,-68.4136296851,-62.3227233148,-70.7439493382,-58.4763217343,20,10
2109,-73.0517156978,-68.4775720759,-61.2237550271,-72.358157036,-59.2399843116,20,10
2110,-73.2090711161,-68.9861174378,-60.733918104,-71.6714060819,-59.3828978999,20,10
2111,-73.311985284,-68.2945672709,-61.318034561,-73.5409904669,-58.5119297766,20,10
2112,-72.734210805,-67.0385735494,-61.1594712155,-70.9342678747,-58.0741850826,20,10
2113,-73.4668217241,-69.9944824567,-60.0397433082,-72.6030771799,-57.336846413,20,10
2114,-75.0956289159,-67.0466430074,-62.0201110085,-70.4266612417,-59.6742273226,20,10
2115,-74.6128910429,-68.7766889439,-63.6527685685,-72.9892311727,-57.2162487476,20,10
2116,-72.872837437,-68.4141400604,-60.8306506917,-72.7087689015,-58.6281887482,20,10
2117,-72.9815843849,-66.6859034424,-60.4677448312,-71.2421793697,-59.412388927,20,10
2118,-73.2476881167,-68.4666243501,-65.4054301174,-71.3029769202,-57.8376842818,20,10
2119,-72.5017867543,-66.4351349606,-62.0284192763,-71.6053655311,-57.3843890117,20,10
2120,-85.7359867435,-65.9965939463,-63.1736992314,-71.8433291023,-60.9480024999,20,12
2121,-85.6787083253,-66.0076361118,-63.2210944312,-71.6743495739,-59.4066365118,20,12
2122,-84.0383953322,-67.2380106854,-63.7253509381,-70.2080121495,-60.6380405428,20,12
2123,-85.2558265182,-63.9824051483,-65.8260677995,-71.8965217576,-61.2172640779,20,12
2124,-85.9858971642,-65.6340954779,-63.7965239415,-71.8018664352,-61.6361173992,20,12
2125,-84.1946637742,-66.5462787379,-67.0873328515,-72.1049926851,-61.6050235741,20,12
2126,-86.7390019327,-64.5199654575,-63.5045787245,-72.5998381999,-58.6860918589,20,12
2127,-83.5656088567,-65.4593114782,-64.1857139035,-72.3401415642,-62.4202896385,20,12
2128,-86.1053554641,-66.4000803572,-63.6538396561,-72.4853582293,-59.236272607,20,12
2129,-86.9764626901,-65.6112048926,-63.7032655164,-72.8921030471,-62.493590714,20,12
2130,-85.3974466573,-66.0816506497,-63.2064435642,-71.1037865349,-61.3055294702,20,12
2131,-85.3529250623,-64.7611615577,-62.7450461488,-71.1561513147,-60.8711819404,20,12
2132,-86.3530907037,-66.1880700045,-63.7231286345,-69.7613730405,-60.3866533234,20,12
2133,-85.8904229174,-66.3823481833,-62.246239012,-73.1509656925,-61.3048495364,20,12
2134,-85.5068557068,-66.7192559873,-63.550811012,-71.4599989164,-60.3136448937,20,12
2135,-87.3358076644,-64.9377970894,-63.9066731026,-71.5089141852,-61.0124900508,20,12
